Date,Elo
2006-11-15,1100.0
2006-11-17,1105.0
2006-11-18,1100.0
2007-01-02,1105.0
2007-01-04,1110.0
2007-01-05,1115.0
2007-01-06,1110.0
2007-01-16,1115.0
2007-01-18,1120.0
2007-01-20,1125.0
2007-01-22,1130.0
2007-01-24,1125.0
2007-02-27,1130.0
2007-02-28,1135.0
2007-03-01,1130.0
2007-03-10,1135.0
2007-03-13,1140.0
2007-03-13,1145.0
2007-03-15,1150.0
2007-03-17,1155.0
2007-03-18,1160.0
2007-03-23,1165.0
2007-03-28,1170.0
2007-03-29,1165.0
2007-04-18,1170.0
2007-04-19,1175.0
2007-04-20,1180.0
2007-04-21,1185.0
2007-04-22,1190.0
2007-04-25,1195.0
2007-04-26,1200.0
2007-04-27,1205.0
2007-04-28,1210.0
2007-04-29,1215.0
2007-05-09,1220.0
2007-05-10,1225.0
2007-05-11,1230.0
2007-05-12,1235.0
2007-05-13,1240.0
2007-05-16,1245.0
2007-05-17,1250.0
2007-05-18,1255.0
2007-05-19,1260.0
2007-05-20,1255.0
2007-05-29,1260.0
2007-05-31,1265.0
2007-06-02,1270.0
2007-06-04,1275.0
2007-06-06,1280.0
2007-06-08,1285.0
2007-06-10,1290.0
2007-06-13,1295.0
2007-06-15,1300.0
2007-06-15,1295.0
2007-06-26,1300.0
2007-06-28,1305.0
2007-07-04,1310.0
2007-07-05,1315.0
2007-07-06,1320.0
2007-07-08,1315.0
2007-07-17,1320.0
2007-07-19,1325.0
2007-07-20,1330.0
2007-07-21,1335.0
2007-07-22,1340.0
2007-08-09,1345.0
2007-08-09,1350.0
2007-08-11,1355.0
2007-08-12,1350.0
2007-08-29,1355.0
2007-09-02,1360.0
2007-09-04,1355.0
2007-10-17,1360.0
2007-10-18,1365.0
2007-10-19,1360.0
2007-10-31,1365.0
2007-11-01,1370.0
2007-11-02,1375.0
2007-11-03,1380.0
2007-11-04,1375.0
2007-11-11,1380.0
2007-11-13,1375.0
2007-11-15,1380.0
2007-11-17,1375.0
2008-01-01,1380.0
2008-01-03,1385.0
2008-01-04,1390.0
2008-01-05,1395.0
2008-01-06,1390.0
2008-01-14,1395.0
2008-01-16,1400.0
2008-01-18,1405.0
2008-01-22,1410.0
2008-01-24,1405.0
2008-02-20,1410.0
2008-02-21,1405.0
2008-03-04,1410.0
2008-03-05,1415.0
2008-03-06,1410.0
2008-03-15,1415.0
2008-03-17,1420.0
2008-03-19,1425.0
2008-03-21,1430.0
2008-03-22,1425.0
2008-03-28,1430.0
2008-03-30,1435.0
2008-04-01,1440.0
2008-04-02,1445.0
2008-04-04,1450.0
2008-04-06,1445.0
2008-04-23,1450.0
2008-04-24,1455.0
2008-04-25,1460.0
2008-04-26,1465.0
2008-04-27,1470.0
2008-04-30,1475.0
2008-05-01,1480.0
2008-05-02,1485.0
2008-05-03,1490.0
2008-05-04,1495.0
2008-05-07,1490.0
2008-05-14,1495.0
2008-05-15,1500.0
2008-05-16,1505.0
2008-05-17,1510.0
2008-05-18,1515.0
2008-05-28,1520.0
2008-05-29,1525.0
2008-05-30,1530.0
2008-06-01,1535.0
2008-06-03,1540.0
2008-06-06,1545.0
2008-06-08,1550.0
2008-06-11,1555.0
2008-06-12,1560.0
2008-06-13,1565.0
2008-06-14,1570.0
2008-06-15,1575.0
2008-06-24,1580.0
2008-06-26,1585.0
2008-06-28,1590.0
2008-06-30,1595.0
2008-07-02,1600.0
2008-07-04,1605.0
2008-07-06,1610.0
2008-07-24,1615.0
2008-07-25,1620.0
2008-07-26,1625.0
2008-07-27,1630.0
2008-07-27,1635.0
2008-07-31,1640.0
2008-08-01,1645.0
2008-08-02,1650.0
2008-08-03,1645.0
2008-08-25,1650.0
2008-08-29,1655.0
2008-08-30,1660.0
2008-09-01,1665.0
2008-09-04,1670.0
2008-09-06,1665.0
2008-10-14,1670.0
2008-10-16,1675.0
2008-10-17,1680.0
2008-10-18,1675.0
2008-10-29,1680.0
2008-10-30,1685.0
2009-01-06,1690.0
2009-01-07,1695.0
2009-01-08,1690.0
2009-01-20,1695.0
2009-01-22,1700.0
2009-01-24,1705.0
2009-01-26,1710.0
2009-01-28,1715.0
2009-01-30,1720.0
2009-02-01,1725.0
2009-02-11,1730.0
2009-02-12,1735.0
2009-02-13,1740.0
2009-02-14,1745.0
2009-02-15,1740.0
2009-03-16,1745.0
2009-03-18,1750.0
2009-03-19,1755.0
2009-03-20,1760.0
2009-03-21,1765.0
2009-03-22,1770.0
2009-03-29,1775.0
2009-03-30,1780.0
2009-04-01,1785.0
2009-04-02,1780.0
2009-04-15,1785.0
2009-04-17,1790.0
2009-04-17,1795.0
2009-04-18,1800.0
2009-04-19,1805.0
2009-04-22,1810.0
2009-04-23,1815.0
2009-04-25,1820.0
2009-04-26,1825.0
2009-04-29,1830.0
2009-04-30,1835.0
2009-05-01,1840.0
2009-05-02,1845.0
2009-05-03,1850.0
2009-05-13,1855.0
2009-05-15,1860.0
2009-05-16,1865.0
2009-05-17,1860.0
2009-05-25,1865.0
2009-05-27,1870.0
2009-05-29,1875.0
2009-05-31,1870.0
2009-08-13,1875.0
2009-08-15,1870.0
2009-08-19,1875.0
2009-08-20,1880.0
2009-08-21,1885.0
2009-08-22,1880.0
2009-09-02,1885.0
2009-09-05,1890.0
2009-09-06,1895.0
2009-09-09,1900.0
2009-09-12,1905.0
2009-09-13,1900.0
2009-10-06,1905.0
2009-10-08,1910.0
2009-10-09,1915.0
2009-10-10,1910.0
2009-10-14,1915.0
2009-10-15,1920.0
2009-10-18,1915.0
2009-11-11,1920.0
2009-11-12,1925.0
2009-11-13,1930.0
2009-11-14,1925.0
2009-11-23,1920.0
2009-11-25,1915.0
2009-11-27,1910.0
2010-01-05,1915.0
2010-01-06,1920.0
2010-01-08,1925.0
2010-01-09,1920.0
2010-01-18,1925.0
2010-01-20,1930.0
2010-01-22,1935.0
2010-01-24,1940.0
2010-03-14,1945.0
2010-03-15,1950.0
2010-03-17,1955.0
2010-03-19,1960.0
2010-03-20,1955.0
2010-03-26,1960.0
2010-03-28,1965.0
2010-03-30,1970.0
2010-04-01,1975.0
2010-04-02,1970.0
2010-04-14,1975.0
2010-04-15,1980.0
2010-04-16,1985.0
2010-04-17,1990.0
2010-04-18,1995.0
2010-04-28,2000.0
2010-04-29,2005.0
2010-04-30,2010.0
2010-05-01,2015.0
2010-05-02,2020.0
2010-05-12,2025.0
2010-05-13,2030.0
2010-05-14,2035.0
2010-05-15,2040.0
2010-05-16,2045.0
2010-05-25,2050.0
2010-05-28,2055.0
2010-05-29,2060.0
2010-05-31,2065.0
2010-06-02,2070.0
2010-06-04,2075.0
2010-06-06,2080.0
2010-06-09,2085.0
2010-06-10,2090.0
2010-06-11,2085.0
2010-06-22,2090.0
2010-06-24,2095.0
2010-06-26,2100.0
2010-06-28,2105.0
2010-06-30,2110.0
2010-07-02,2115.0
2010-07-04,2120.0
2010-08-11,2125.0
2010-08-12,2130.0
2010-08-13,2135.0
2010-08-14,2130.0
2010-08-18,2135.0
2010-08-19,2140.0
2010-08-20,2135.0
2010-09-01,2140.0
2010-09-04,2145.0
2010-09-05,2150.0
2010-09-08,2155.0
2010-09-10,2160.0
2010-09-11,2165.0
2010-09-12,2170.0
2010-09-30,2175.0
2010-10-01,2180.0
2010-10-02,2175.0
2010-10-05,2180.0
2010-10-07,2185.0
2010-10-08,2190.0
2010-10-09,2195.0
2010-10-10,2200.0
2010-10-13,2205.0
2010-10-14,2200.0
2010-11-22,2205.0
2010-11-24,2210.0
2010-11-26,2215.0
2010-11-27,2220.0
2010-11-28,2215.0
2011-01-04,2220.0
2011-01-05,2225.0
2011-01-06,2230.0
2011-01-07,2225.0
2011-01-20,2230.0
2011-01-22,2235.0
2011-01-24,2240.0
2011-01-26,2235.0
2011-03-13,2240.0
2011-03-14,2245.0
2011-03-17,2250.0
2011-03-18,2255.0
2011-03-19,2260.0
2011-03-20,2255.0
2011-03-27,2260.0
2011-03-28,2265.0
2011-03-30,2270.0
2011-04-01,2275.0
2011-04-02,2280.0
2011-04-03,2275.0
2011-04-13,2280.0
2011-04-14,2285.0
2011-04-15,2290.0
2011-04-16,2295.0
2011-04-17,2300.0
2011-04-20,2305.0
2011-04-21,2310.0
2011-04-22,2315.0
2011-04-23,2320.0
2011-04-24,2325.0
2011-05-04,2330.0
2011-05-06,2335.0
2011-05-07,2340.0
2011-05-08,2335.0
2011-05-11,2340.0
2011-05-12,2345.0
2011-05-13,2350.0
2011-05-14,2355.0
2011-05-15,2350.0
2011-05-24,2355.0
2011-05-26,2360.0
2011-05-28,2365.0
2011-05-30,2370.0
2011-06-01,2375.0
2011-06-03,2380.0
2011-06-05,2385.0
2011-06-08,2390.0
2011-06-09,2395.0
2011-06-10,2390.0
2011-06-20,2395.0
2011-06-22,2400.0
2011-06-25,2405.0
2011-06-27,2410.0
2011-06-29,2415.0
2011-07-01,2420.0
2011-07-02,2415.0
2011-08-11,2410.0
2011-08-17,2415.0
2011-08-18,2420.0
2011-08-19,2415.0
2011-08-31,2420.0
2011-09-04,2425.0
2011-09-08,2430.0
2011-09-09,2435.0
2011-09-10,2440.0
2011-09-12,2435.0
2011-10-04,2440.0
2011-10-06,2445.0
2011-10-07,2450.0
2011-10-08,2455.0
2011-10-09,2450.0
2011-10-12,2455.0
2011-10-13,2450.0
2011-11-20,2455.0
2011-11-22,2450.0
2011-11-24,2445.0
2012-01-03,2450.0
2012-01-04,2455.0
2012-01-05,2460.0
2012-01-06,2455.0
2012-01-16,2460.0
2012-01-18,2465.0
2012-01-20,2470.0
2012-01-22,2475.0
2012-01-24,2480.0
2012-01-26,2485.0
2012-01-29,2480.0
2012-03-11,2485.0
2012-03-13,2490.0
2012-03-14,2495.0
2012-03-16,2500.0
2012-03-18,2495.0
2012-03-24,2500.0
2012-03-26,2505.0
2012-03-27,2510.0
2012-03-29,2515.0
2012-04-18,2520.0
2012-04-19,2525.0
2012-04-20,2530.0
2012-04-21,2535.0
2012-04-22,2540.0
2012-04-25,2545.0
2012-04-26,2550.0
2012-04-27,2555.0
2012-04-28,2560.0
2012-04-29,2565.0
2012-05-09,2570.0
2012-05-10,2565.0
2012-05-16,2570.0
2012-05-17,2575.0
2012-05-18,2580.0
2012-05-19,2585.0
2012-05-21,2590.0
2012-05-29,2595.0
2012-05-31,2600.0
2012-06-02,2605.0
2012-06-04,2610.0
2012-06-06,2615.0
2012-06-08,2620.0
2012-06-10,2625.0
2012-06-14,2630.0
2012-06-15,2625.0
2012-06-26,2630.0
2012-06-28,2625.0
2013-02-06,2630.0
2013-02-08,2635.0
2013-02-10,2640.0
2013-02-10,2635.0
2013-02-14,2640.0
2013-02-15,2645.0
2013-02-16,2650.0
2013-02-17,2655.0
2013-02-27,2660.0
2013-02-28,2665.0
2013-03-01,2670.0
2013-03-02,2675.0
2013-03-03,2680.0
2013-03-10,2685.0
2013-03-14,2690.0
2013-03-15,2695.0
2013-03-16,2700.0
2013-03-17,2705.0
2013-04-17,2710.0
2013-04-18,2715.0
2013-04-19,2720.0
2013-04-20,2725.0
2013-04-21,2720.0
2013-04-24,2725.0
2013-04-26,2730.0
2013-04-26,2735.0
2013-04-27,2740.0
2013-04-28,2745.0
2013-05-08,2750.0
2013-05-09,2755.0
2013-05-10,2760.0
2013-05-11,2765.0
2013-05-12,2770.0
2013-05-15,2775.0
2013-05-16,2780.0
2013-05-17,2785.0
2013-05-18,2790.0
2013-05-19,2795.0
2013-05-27,2800.0
2013-05-31,2805.0
2013-06-01,2810.0
2013-06-03,2815.0
2013-06-05,2820.0
2013-06-07,2825.0
2013-06-09,2830.0
2013-06-24,2825.0
2013-08-07,2830.0
2013-08-08,2835.0
2013-08-10,2840.0
2013-08-11,2845.0
2013-08-11,2850.0
2013-08-15,2855.0
2013-08-16,2860.0
2013-08-17,2865.0
2013-08-17,2870.0
2013-08-18,2875.0
2013-08-26,2880.0
2013-08-30,2885.0
2013-08-31,2890.0
2013-09-03,2895.0
2013-09-05,2900.0
2013-09-07,2905.0
2013-09-09,2910.0
2013-10-01,2915.0
2013-10-02,2920.0
2013-10-04,2925.0
2013-10-06,2920.0
2013-10-09,2925.0
2013-10-10,2930.0
2013-10-11,2935.0
2013-10-12,2930.0
2013-10-30,2935.0
2013-10-31,2940.0
2013-11-01,2945.0
2013-11-02,2940.0
2013-11-05,2945.0
2013-11-06,2950.0
2013-11-08,2955.0
2013-11-10,2960.0
2013-11-11,2955.0
2013-12-31,2960.0
2014-01-01,2965.0
2014-01-02,2970.0
2014-01-03,2975.0
2014-01-04,2980.0
2014-01-16,2985.0
2014-01-18,2990.0
2014-01-20,2995.0
2014-01-22,3000.0
2014-01-24,3005.0
2014-01-26,3000.0
2014-02-18,3005.0
2014-02-20,3010.0
2014-02-22,3015.0
2014-02-22,3020.0
2014-02-23,3025.0
2014-03-09,3030.0
2014-03-11,3025.0
2014-03-23,3030.0
2014-03-24,3035.0
2014-03-26,3040.0
2014-03-27,3045.0
2014-03-30,3040.0
2014-04-16,3045.0
2014-04-17,3050.0
2014-04-18,3045.0
2014-04-23,3050.0
2014-04-24,3055.0
2014-04-25,3050.0
2014-05-07,3055.0
2014-05-08,3060.0
2014-05-09,3065.0
2014-05-10,3070.0
2014-05-14,3075.0
2014-05-15,3080.0
2014-05-16,3085.0
2014-05-17,3090.0
2014-05-18,3085.0
2014-05-26,3090.0
2014-05-29,3095.0
2014-05-31,3100.0
2014-06-02,3105.0
2014-06-04,3110.0
2014-06-06,3115.0
2014-06-08,3120.0
2014-06-12,3115.0
2014-06-24,3120.0
2014-06-26,3125.0
2014-06-28,3130.0
2014-07-01,3125.0
2014-09-30,3130.0
2014-10-02,3135.0
2014-10-03,3130.0
2014-10-08,3125.0
2014-10-20,3130.0
2014-10-22,3135.0
2014-10-24,3130.0
2015-01-06,3125.0
2015-01-19,3130.0
2015-01-21,3135.0
2015-01-23,3140.0
2015-01-25,3145.0
2015-01-27,3140.0
2015-02-17,3145.0
2015-02-19,3150.0
2015-02-21,3155.0
2015-02-21,3150.0
2015-02-26,3155.0
2015-02-28,3160.0
2015-02-28,3165.0
2015-03-01,3170.0
2015-03-16,3175.0
2015-03-17,3180.0
2015-03-18,3185.0
2015-03-20,3180.0
2015-03-27,3185.0
2015-03-29,3180.0
2015-04-15,3185.0
2015-04-16,3190.0
2015-04-17,3195.0
2015-04-18,3190.0
2015-04-22,3195.0
2015-04-23,3190.0
2015-05-06,3195.0
2015-05-07,3200.0
2015-05-08,3205.0
2015-05-09,3210.0
2015-05-10,3205.0
2015-05-13,3210.0
2015-05-14,3215.0
2015-05-15,3210.0
2015-05-26,3215.0
2015-05-28,3220.0
2015-05-30,3225.0
2015-06-01,3230.0
2015-06-03,3225.0
2015-06-11,3230.0
2015-06-12,3235.0
2015-06-13,3240.0
2015-06-14,3245.0
2015-06-16,3240.0
2015-06-30,3245.0
2015-07-02,3240.0
2015-07-28,3245.0
2015-07-30,3250.0
2015-07-31,3255.0
2015-08-01,3260.0
2015-08-02,3265.0
2015-08-12,3270.0
2015-08-13,3275.0
2015-08-15,3270.0
2015-08-20,3275.0
2015-08-21,3270.0
2015-09-01,3275.0
2015-09-02,3280.0
2015-09-05,3275.0
2015-10-06,3280.0
2015-10-07,3285.0
2015-10-09,3290.0
2015-10-10,3295.0
2015-10-11,3290.0
2015-10-14,3295.0
2015-10-15,3300.0
2015-10-16,3305.0
2015-10-17,3300.0
2015-10-26,3305.0
2015-10-28,3310.0
2015-10-30,3315.0
2015-10-31,3320.0
2015-11-01,3315.0
2015-11-04,3320.0
2015-11-05,3325.0
2015-11-06,3320.0
2015-11-16,3325.0
2015-11-18,3330.0
2015-11-20,3335.0
2015-11-21,3330.0
2016-01-05,3335.0
2016-01-06,3340.0
2016-01-07,3345.0
2016-01-08,3350.0
2016-01-09,3345.0
2016-01-19,3340.0
2016-02-12,3345.0
2016-02-12,3350.0
2016-02-13,3345.0
2016-02-16,3350.0
2016-02-18,3355.0
2016-02-21,3350.0
2016-03-14,3355.0
2016-03-15,3360.0
2016-03-16,3365.0
2016-03-18,3370.0
2016-03-19,3365.0
2016-04-13,3370.0
2016-04-14,3375.0
2016-04-15,3380.0
2016-04-16,3385.0
2016-04-17,3390.0
2016-04-20,3395.0
2016-04-21,3400.0
2016-04-22,3405.0
2016-04-23,3410.0
2016-04-24,3415.0
2016-05-03,3420.0
2016-05-05,3425.0
2016-05-06,3430.0
2016-05-07,3425.0
2016-05-11,3430.0
2016-05-12,3435.0
2016-05-13,3430.0
2016-05-24,3435.0
2016-05-26,3440.0
2016-08-17,3445.0
2016-08-18,3440.0
2016-08-29,3445.0
2016-09-01,3450.0
2016-09-03,3455.0
2016-09-04,3450.0
2016-10-04,3455.0
2016-10-06,3460.0
2016-10-07,3455.0
2016-10-12,3450.0
2017-01-03,3455.0
2017-01-05,3460.0
2017-01-06,3455.0
2017-01-17,3460.0
2017-01-19,3465.0
2017-01-21,3470.0
2017-01-23,3475.0
2017-01-25,3480.0
2017-01-27,3485.0
2017-01-29,3480.0
2017-03-01,3485.0
2017-03-02,3490.0
2017-03-02,3495.0
2017-03-04,3500.0
2017-03-05,3495.0
2017-03-12,3500.0
2017-03-14,3505.0
2017-03-16,3500.0
2017-03-24,3505.0
2017-03-26,3510.0
2017-03-28,3515.0
2017-03-30,3520.0
2017-03-31,3525.0
2017-01-02,3520.0
2017-04-19,3525.0
2017-04-20,3530.0
2017-04-21,3535.0
2017-04-22,3540.0
2017-04-23,3545.0
2017-04-26,3550.0
2017-04-27,3555.0
2017-04-28,3560.0
2017-04-29,3565.0
2017-04-30,3570.0
2017-05-10,3575.0
2017-05-11,3580.0
2017-05-12,3585.0
2017-05-13,3590.0
2017-05-14,3595.0
2017-05-18,3600.0
2017-05-19,3595.0
2017-05-29,3600.0
2017-05-31,3605.0
2017-06-02,3610.0
2017-06-04,3615.0
2017-06-09,3620.0
2017-06-11,3625.0
2017-07-03,3630.0
2017-07-05,3635.0
2017-07-07,3640.0
2017-07-10,3635.0
2017-08-09,3640.0
2017-08-11,3635.0
2017-08-17,3640.0
2017-08-18,3645.0
2017-08-19,3640.0
2017-08-29,3645.0
2017-09-01,3650.0
2017-09-02,3655.0
2017-09-04,3660.0
2017-09-06,3665.0
2017-09-09,3670.0
2017-09-10,3675.0
2017-10-03,3680.0
2017-10-05,3685.0
2017-10-06,3690.0
2017-10-07,3695.0
2017-10-08,3700.0
2017-10-11,3705.0
2017-10-12,3710.0
2017-10-13,3715.0
2017-10-14,3720.0
2017-10-15,3715.0
2017-11-01,3720.0
2017-11-02,3725.0
2017-11-13,3720.0
2018-01-15,3725.0
2018-01-17,3730.0
2018-01-19,3735.0
2018-01-21,3740.0
2018-04-18,3745.0
2018-04-19,3750.0
2018-04-20,3755.0
2018-04-21,3760.0
2018-04-22,3765.0
2018-04-25,3770.0
2018-04-26,3775.0
2018-04-27,3780.0
2018-04-28,3785.0
2018-04-29,3790.0
2018-05-09,3795.0
2018-05-10,3800.0
2018-05-11,3795.0
2018-05-16,3800.0
2018-05-17,3805.0
2018-05-18,3810.0
2018-05-19,3815.0
2018-05-20,3820.0
2018-05-29,3825.0
2018-05-31,3830.0
2018-06-02,3835.0
2018-06-04,3840.0
2018-06-07,3845.0
2018-06-08,3850.0
2018-06-10,3855.0
2018-07-03,3860.0
2018-07-05,3865.0
2018-07-07,3870.0
2018-07-09,3875.0
2018-07-11,3880.0
2018-07-14,3875.0
2018-08-09,3880.0
2018-08-10,3885.0
2018-08-11,3890.0
2018-08-12,3895.0
2018-08-12,3900.0
2018-08-30,3905.0
2018-08-31,3910.0
2018-09-02,3915.0
2018-09-05,3920.0
2019-01-14,3925.0
2019-01-16,3930.0
2019-01-18,3935.0
2019-01-20,3940.0
2019-01-22,3945.0
2019-01-24,3950.0
2019-01-27,3945.0
2019-02-27,3950.0
2019-02-28,3945.0
2019-03-11,3950.0
2019-03-12,3955.0
2019-03-13,3960.0
2019-03-15,3965.0
2019-04-17,3970.0
2019-04-18,3975.0
2019-04-19,3980.0
2019-04-20,3975.0
2019-04-24,3980.0
2019-04-25,3985.0
2019-04-26,3990.0
2019-04-27,3985.0
2019-05-08,3990.0
2019-05-09,3995.0
2019-05-10,4000.0
2019-05-11,3995.0
2019-05-16,4000.0
2019-05-16,4005.0
2019-05-17,4010.0
2019-05-18,4015.0
2019-05-19,4020.0
2019-05-27,4025.0
2019-05-29,4030.0
2019-05-31,4035.0
2019-06-02,4040.0
2019-06-04,4045.0
2019-06-07,4050.0
2019-06-09,4055.0
2019-07-02,4060.0
2019-07-04,4065.0
2019-07-06,4070.0
2019-07-08,4075.0
2019-07-10,4080.0
2019-07-12,4075.0
2019-08-07,4080.0
2019-08-08,4085.0
2019-08-09,4090.0
2019-08-11,4095.0
2019-08-28,4100.0
2019-08-31,4105.0
2019-09-03,4110.0
2019-09-05,4115.0
2019-09-07,4120.0
2019-10-30,4125.0
2019-10-31,4130.0
2019-11-01,4135.0
2019-11-11,4130.0
2019-11-13,4135.0
2019-11-15,4140.0
2020-01-21,4145.0
2020-01-23,4150.0
2020-01-25,4155.0
2020-01-27,4160.0
2020-01-29,4155.0
2020-02-26,4160.0
2020-02-27,4165.0
2020-02-28,4170.0
2020-02-29,4175.0
2020-03-01,4180.0
2020-09-16,4185.0
2020-09-18,4190.0
2020-09-19,4185.0
2020-09-28,4190.0
2020-09-30,4195.0
2020-10-02,4200.0
2020-10-04,4205.0
2020-10-06,4210.0
2020-10-09,4215.0
2020-10-11,4220.0
2020-11-04,4225.0
2020-11-05,4230.0
2020-11-06,4235.0
2020-11-07,4230.0
2020-11-15,4235.0
2020-11-17,4230.0
2020-11-19,4235.0
2020-11-21,4230.0
2021-02-09,4235.0
2021-02-11,4240.0
2021-02-13,4245.0
2021-02-15,4250.0
2021-02-17,4245.0
2021-04-14,4250.0
2021-04-15,4255.0
2021-04-16,4250.0
2021-04-21,4255.0
2021-04-22,4260.0
2021-04-23,4265.0
2021-04-24,4270.0
2021-04-25,4275.0
2021-05-05,4280.0
2021-05-06,4285.0
2021-05-07,4280.0
2021-05-12,4285.0
2021-05-13,4290.0
2021-05-14,4295.0
2021-05-15,4300.0
2021-05-16,4305.0
2021-06-01,4310.0
2021-06-03,4315.0
2021-06-05,4320.0
2021-06-07,4325.0
2021-06-09,4330.0
2021-06-11,4325.0
2021-08-05,4330.0
2021-08-06,4325.0
2022-01-06,4330.0
2022-01-08,4335.0
2022-01-09,4340.0
2022-01-17,4345.0
2022-01-19,4350.0
2022-01-21,4355.0
2022-01-23,4360.0
2022-01-25,4365.0
2022-01-28,4370.0
2022-01-30,4375.0
2022-02-23,4380.0
2022-02-24,4385.0
2022-02-25,4390.0
2022-02-26,4395.0
2022-02-27,4400.0
2022-03-12,4405.0
2022-03-14,4410.0
2022-03-16,4415.0
2022-03-17,4420.0
2022-03-19,4425.0
2022-03-20,4420.0
2022-05-04,4425.0
2022-05-05,4430.0
2022-05-06,4425.0
2022-05-11,4430.0
2022-05-12,4425.0
2022-05-23,4430.0
2022-05-25,4435.0
2022-05-27,4440.0
2022-05-29,4445.0
2022-05-31,4450.0
2022-06-05,4455.0
2022-06-28,4460.0
2022-06-30,4465.0
2022-07-02,4470.0
2022-07-04,4475.0
2022-07-06,4480.0
2022-08-18,4475.0
2022-08-31,4480.0
2022-09-02,4485.0
2022-09-04,4490.0
2022-09-05,4485.0
2022-11-02,4480.0
2022-11-13,4475.0
2022-11-15,4470.0
2022-11-17,4475.0
2023-01-16,4480.0
2023-01-18,4475.0
2024-01-02,4480.0
